Screen Name,Status ID,Text,Local Timestamp,Likes,Retweets,State,Outage_status
GetMinEnginJobs,7.22E+16,"Power Electronics Ele... - #Kokomo , IN (http://tinyurl.com/3jfqkap) Get Mining Engineering Jobs #MiningEngineering #jobs #job #GetAllJobs",5/21/2011 23:10,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,0
_amtran,6.37E+16,One hour power nap. Yeah!,4/28/2011 15:30,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
Kyle_Mundell,6.35E+16,I wish the power would decide whether it is going to go out or not.,4/27/2011 23:29,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,0
Americannhoney_,6.31E+16,@Tanbart will stop texting & driving in a storm (: #thanks,4/26/2011 21:19,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
JustJoshn7,6.05E+16,No power = sucks!!,4/19/2011 21:26,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,0
BIGK1994,6.05E+16,Damn is the storm that serious?,4/19/2011 21:18,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",VT,1
jybarra792,5.91E+16,Raining so hard at steak n shake power went out for a second,4/15/2011 23:53,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,0
isreal36,5.17E+16,man's greatness lies in his power of thought.,3/26/2011 15:26,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
iJLH,4.89E+16,I currently despise these power lines. They be ruinin my photo.  http://twitpic.com/4atpnz,3/18/2011 18:55,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,0
NebulaDwigs,4.37E+16,Just woke up to no power. Fan-freakin-tastic.,3/4/2011 8:54,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,0
Invisible_Alyak,4.37E+16,I want the power back!,3/4/2011 8:03,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,0
KokomoIN,4.09E+16,winter storm to impact portions of central indiana tonight… .a low pressure system across western tennessee this eveni… http://bit.ly/iiIcjl,2/24/2011 20:28,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
KokomoIN,4.06E+16,winter storm watch for thursday night into friday morning… .a developing low pressure system will push northeast along… http://bit.ly/edSlHY,2/23/2011 21:36,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
coltsgirl17,3.98E+16,We had a fucking ice storm!! It rained then sleet then snow and the sun came out then snowed some more what a fucking day!!! N,2/21/2011 19:29,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
coltsgirl17,3.28E+16,So glad we did not loose power i feel for ya RT @Bread39 So its 9 degrees in El Paso and the power shut down. #GOD help us,2/2/2011 10:18,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,0
OG_reezy,3.27E+16,"Hope power comes back on before my phone dies :0 !
This battery sucks",2/2/2011 0:41,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,0
OG_reezy,3.27E+16,"Great 
Power is out :/",2/1/2011 23:49,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,0
OG_reezy,3.26E+16,"This storm is real!! 
Hopefully it clears ups enough for b dubs on Thursday",2/1/2011 16:34,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",VT,1
KweenB_14,3.08E+16,@caitlynoneal15 ' just put a little power to it!',1/27/2011 21:40,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,0
Sports_Journal,2.90E+16,"Comets storm back, down 3 in final 4 minutes.",1/22/2011 20:20,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
isreal36,2.89E+16,"clouds come floating into my life no longer to carry rain or usher storm,but to add color to my sunset sky",1/22/2011 12:20,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
sageslusher,2.85E+17,The perfect storm has to be the greatest movie ever made!,12/30/2012 11:21,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
SpadesSounds,2.85E+17,Fena shower down then power up!!!,12/29/2012 21:32,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,0
ShakeBeDaName,2.85E+17,*<$>* ($$$)*<$>* Mon$Y Power & Respect...is all we truly WANT,12/28/2012 21:56,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
LogiAnalytics,1.08E+18,Responsive #analytics are about more than dashboards looking good on any device. Get best practices for designing your dashboards from the ground up with responsive in mind: http://ow.ly/SDvW30ndJKQ pic.twitter.com/1WJbjso4Ix,1/9/2019 9:02,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
Nardster42,2.85E+17,"I don't understand people. You're 12. Stop cussing up a storm, acting like you're a G, spell things correctly and be the real you.#yourtime",12/28/2012 10:20,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
PollyAnnDrogyny,2.85E+17,True Life: I'm a Power Ranger,12/27/2012 22:47,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
Cap_N_Jak,2.84E+17,There's a storm a brewin',12/26/2012 12:31,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
shelbyraep12,2.84E+17,I'm gonna need a cuddle buddyy tonight for this snow storm.,12/25/2012 16:49,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46987,2.84E+17,Winter Storm Warning issued December 25 at 12:08PM EST until December 26 at 10:00PM EST by NWS NorthernIndiana http://twitzip.com/alerts/56263,12/25/2012 12:11,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46986,2.84E+17,Winter Storm Warning issued December 25 at 12:08PM EST until December 26 at 10:00PM EST by NWS NorthernIndiana http://twitzip.com/alerts/56263,12/25/2012 12:10,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
_madychristiane,2.84E+17,Searcy has a blizzard warning and Kokomo has a winter storm watch.... What!?!,12/25/2012 7:30,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
KokomoIN_,2.84E+17,"Winter Storm Warning issued for Kokomo, IN http://howard.countyin.com/weather/kokomo/warnings/?type=024&wxid=IN124CD679649C.WinterStormWarning.124CD67A9DE4IN.INDWSWIND.00e71e6778faed0ea42ad2842f345b76 …",12/25/2012 4:50,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46987,2.83E+17,Winter Storm Watch issued December 24 at 10:11PM EST until December 27 at 1:00AM EST by NWS NorthernIndiana http://twitzip.com/alerts/56115,12/24/2012 22:16,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46986,2.83E+17,Winter Storm Watch issued December 24 at 10:11PM EST until December 27 at 1:00AM EST by NWS NorthernIndiana http://twitzip.com/alerts/56115,12/24/2012 22:16,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46959,2.83E+17,Winter Storm Watch issued December 24 at 10:11PM EST until December 27 at 1:00AM EST by NWS NorthernIndiana http://twitzip.com/alerts/56115,12/24/2012 22:16,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46932,2.83E+17,Winter Storm Watch issued December 24 at 10:11PM EST until December 27 at 1:00AM EST by NWS NorthernIndiana http://twitzip.com/alerts/56115,12/24/2012 22:16,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46919,2.83E+17,Winter Storm Watch issued December 24 at 10:11PM EST until December 27 at 1:00AM EST by NWS NorthernIndiana http://twitzip.com/alerts/56115,12/24/2012 22:16,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46914,2.83E+17,Winter Storm Watch issued December 24 at 10:11PM EST until December 27 at 1:00AM EST by NWS NorthernIndiana http://twitzip.com/alerts/56115,12/24/2012 22:16,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46979,2.83E+17,Winter Storm Watch issued December 24 at 9:53PM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/56112,12/24/2012 21:56,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46936,2.83E+17,Winter Storm Watch issued December 24 at 9:53PM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/56112,12/24/2012 21:56,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46902,2.83E+17,Winter Storm Watch issued December 24 at 9:53PM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/56112,12/24/2012 21:56,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46901,2.83E+17,Winter Storm Watch issued December 24 at 9:53PM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/56112,12/24/2012 21:56,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46076,2.83E+17,Winter Storm Watch issued December 24 at 9:53PM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/56112,12/24/2012 21:55,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46072,2.83E+17,Winter Storm Watch issued December 24 at 9:53PM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/56112,12/24/2012 21:55,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
PrimeVideo,1.08E+18,"The scandal you know, the story you don't. From Executive Producer @JordanPeele comes #LorenaSeries, 2/15.pic.twitter.com/MnqullMsJU",1/8/2019 13:00,"Like
    
      
    4.3K
  
  
    
      
      
      Liked
    
      
    4.3K","Retweet
    
      
    1.4K
  
  
    
      
      Retweeted
    
      
    1.4K",VT,1
46068,2.83E+17,Winter Storm Watch issued December 24 at 9:53PM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/56112,12/24/2012 21:55,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46047,2.83E+17,Winter Storm Watch issued December 24 at 9:53PM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/56112,12/24/2012 21:55,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46987,2.83E+17,Winter Storm Watch issued December 24 at 5:34PM EST until December 27 at 1:00AM EST by NWS NorthernIndiana http://twitzip.com/alerts/56068,12/24/2012 17:41,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46986,2.83E+17,Winter Storm Watch issued December 24 at 5:34PM EST until December 27 at 1:00AM EST by NWS NorthernIndiana http://twitzip.com/alerts/56068,12/24/2012 17:41,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46959,2.83E+17,Winter Storm Watch issued December 24 at 5:34PM EST until December 27 at 1:00AM EST by NWS NorthernIndiana http://twitzip.com/alerts/56068,12/24/2012 17:41,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46932,2.83E+17,Winter Storm Watch issued December 24 at 5:34PM EST until December 27 at 1:00AM EST by NWS NorthernIndiana http://twitzip.com/alerts/56068,12/24/2012 17:41,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46919,2.83E+17,Winter Storm Watch issued December 24 at 5:34PM EST until December 27 at 1:00AM EST by NWS NorthernIndiana http://twitzip.com/alerts/56068,12/24/2012 17:41,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46914,2.83E+17,Winter Storm Watch issued December 24 at 5:34PM EST until December 27 at 1:00AM EST by NWS NorthernIndiana http://twitzip.com/alerts/56068,12/24/2012 17:41,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46979,2.83E+17,Winter Storm Watch issued December 24 at 3:27PM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/56047,12/24/2012 15:36,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46936,2.83E+17,Winter Storm Watch issued December 24 at 3:27PM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/56047,12/24/2012 15:36,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46902,2.83E+17,Winter Storm Watch issued December 24 at 3:27PM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/56047,12/24/2012 15:36,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46901,2.83E+17,Winter Storm Watch issued December 24 at 3:27PM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/56047,12/24/2012 15:36,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46076,2.83E+17,Winter Storm Watch issued December 24 at 3:27PM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/56047,12/24/2012 15:35,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46072,2.83E+17,Winter Storm Watch issued December 24 at 3:27PM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/56047,12/24/2012 15:35,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46068,2.83E+17,Winter Storm Watch issued December 24 at 3:27PM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/56047,12/24/2012 15:35,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46047,2.83E+17,Winter Storm Watch issued December 24 at 3:27PM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/56047,12/24/2012 15:35,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
KokomoIN_,2.83E+17,"Winter Storm Watch issued for Kokomo, IN http://howard.countyin.com/weather/kokomo/warnings/?type=094&wxid=IN124CD66BC9CC.WinterStormWatch.124CD6789C38IN.INDWSWIND.633831ec200f33554d9ff2f01b5f8179 …",12/24/2012 15:30,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46987,2.83E+17,Winter Storm Watch issued December 24 at 12:00PM EST until December 27 at 1:00AM EST by NWS NorthernIndiana http://twitzip.com/alerts/56006,12/24/2012 12:11,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46986,2.83E+17,Winter Storm Watch issued December 24 at 12:00PM EST until December 27 at 1:00AM EST by NWS NorthernIndiana http://twitzip.com/alerts/56006,12/24/2012 12:11,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46959,2.83E+17,Winter Storm Watch issued December 24 at 12:00PM EST until December 27 at 1:00AM EST by NWS NorthernIndiana http://twitzip.com/alerts/56006,12/24/2012 12:11,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
PrimeVideo,1.08E+18,"The scandal you know, the story you don't. From Executive Producer @JordanPeele comes #LorenaSeries, 2/15.pic.twitter.com/MnqullMsJU",1/8/2019 13:00,"Like
    
      
    4.3K
  
  
    
      
      
      Liked
    
      
    4.3K","Retweet
    
      
    1.4K
  
  
    
      
      Retweeted
    
      
    1.4K",VT,1
46932,2.83E+17,Winter Storm Watch issued December 24 at 12:00PM EST until December 27 at 1:00AM EST by NWS NorthernIndiana http://twitzip.com/alerts/56006,12/24/2012 12:11,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46919,2.83E+17,Winter Storm Watch issued December 24 at 12:00PM EST until December 27 at 1:00AM EST by NWS NorthernIndiana http://twitzip.com/alerts/56006,12/24/2012 12:11,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46914,2.83E+17,Winter Storm Watch issued December 24 at 12:00PM EST until December 27 at 1:00AM EST by NWS NorthernIndiana http://twitzip.com/alerts/56006,12/24/2012 12:11,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46987,2.83E+17,Winter Storm Watch issued December 24 at 4:26AM EST until December 27 at 1:00AM EST by NWS NorthernIndiana http://twitzip.com/alerts/55922,12/24/2012 4:31,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46986,2.83E+17,Winter Storm Watch issued December 24 at 4:26AM EST until December 27 at 1:00AM EST by NWS NorthernIndiana http://twitzip.com/alerts/55922,12/24/2012 4:31,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46959,2.83E+17,Winter Storm Watch issued December 24 at 4:26AM EST until December 27 at 1:00AM EST by NWS NorthernIndiana http://twitzip.com/alerts/55922,12/24/2012 4:31,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46932,2.83E+17,Winter Storm Watch issued December 24 at 4:26AM EST until December 27 at 1:00AM EST by NWS NorthernIndiana http://twitzip.com/alerts/55922,12/24/2012 4:31,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46919,2.83E+17,Winter Storm Watch issued December 24 at 4:26AM EST until December 27 at 1:00AM EST by NWS NorthernIndiana http://twitzip.com/alerts/55922,12/24/2012 4:31,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46914,2.83E+17,Winter Storm Watch issued December 24 at 4:26AM EST until December 27 at 1:00AM EST by NWS NorthernIndiana http://twitzip.com/alerts/55922,12/24/2012 4:31,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46979,2.83E+17,Winter Storm Watch issued December 24 at 4:05AM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/55919,12/24/2012 4:16,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46936,2.83E+17,Winter Storm Watch issued December 24 at 4:05AM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/55919,12/24/2012 4:16,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46902,2.83E+17,Winter Storm Watch issued December 24 at 4:05AM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/55919,12/24/2012 4:16,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46901,2.83E+17,Winter Storm Watch issued December 24 at 4:05AM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/55919,12/24/2012 4:16,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46076,2.83E+17,Winter Storm Watch issued December 24 at 4:05AM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/55919,12/24/2012 4:15,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46072,2.83E+17,Winter Storm Watch issued December 24 at 4:05AM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/55919,12/24/2012 4:15,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46068,2.83E+17,Winter Storm Watch issued December 24 at 4:05AM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/55919,12/24/2012 4:15,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46047,2.83E+17,Winter Storm Watch issued December 24 at 4:05AM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/55919,12/24/2012 4:15,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
KokomoIN_,2.83E+17,"Winter Storm Watch issued for Kokomo, IN http://howard.countyin.com/weather/kokomo/warnings/?type=094&wxid=IN124CD66A1384.WinterStormWatch.124CD66B2300IN.INDWSWIND.f97e00f7263d29143d622543fe55cb38 …",12/24/2012 4:10,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
KennyBeasley,2.83E+17,"Winter storm watch for Tuesday into Wednesday at 7pm. Could see over 5', although that could always change",12/23/2012 15:51,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46979,2.83E+17,Winter Storm Watch issued December 23 at 3:41PM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/55803,12/23/2012 15:46,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
TheDailyLifer,1.07E+18,7 Reasons Why EVERYBODY is Obsessed with Throne: Kingdom at War,12/4/2018 13:59,"Like
    
      
    394
  
  
    
      
      
      Liked
    
      
    394","Retweet
    
      
    71
  
  
    
      
      Retweeted
    
      
    71",VT,1
46936,2.83E+17,Winter Storm Watch issued December 23 at 3:41PM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/55803,12/23/2012 15:46,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46902,2.83E+17,Winter Storm Watch issued December 23 at 3:41PM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/55803,12/23/2012 15:46,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46901,2.83E+17,Winter Storm Watch issued December 23 at 3:41PM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/55803,12/23/2012 15:46,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46076,2.83E+17,Winter Storm Watch issued December 23 at 3:41PM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/55803,12/23/2012 15:45,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46072,2.83E+17,Winter Storm Watch issued December 23 at 3:41PM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/55803,12/23/2012 15:45,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46068,2.83E+17,Winter Storm Watch issued December 23 at 3:41PM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/55803,12/23/2012 15:45,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
46047,2.83E+17,Winter Storm Watch issued December 23 at 3:41PM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/55803,12/23/2012 15:45,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
KokomoIN_,2.83E+17,"Winter Storm Watch issued for Kokomo, IN http://howard.countyin.com/weather/kokomo/warnings/?type=094&wxid=IN124CD65C8D04.WinterStormWatch.124CD6695FD4IN.INDWSWIND.e2a273e4093c318274684710f3475906 …",12/23/2012 15:45,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
Master_Jo32,2.82E+17,Grateful that I have power :),12/21/2012 12:11,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
Master_Jo32,2.82E+17,Ahhhh I love having power,12/21/2012 10:40,"Like
    
      
    2
  
  
    
      
      
      Liked
    
      
    2","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
WickedLtlThing,2.82E+17,@aliciaabney if you need a shower it to get ready I still have power!,12/21/2012 7:31,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
bigredjustin,2.82E+17,6000 homes in howard country without power........ Mines not one of them #I'veGotThePowwa,12/21/2012 4:59,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",VT,1
_Kayijuana,2.82E+17,I hate every kind of storm. Every single one.,12/21/2012 0:42,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,1
mizzshelly00,2.82E+17,Power just went out...smd..can't deal!,12/20/2012 23:34,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,0
Rich_Porter101,2.82E+17,Second Time My Power Went Out,12/20/2012 23:17,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",VT,0
IMakeIt_Rane,2.82E+17,Its winter in indiana come one people the power usually always goes out.,12/20/2012 23:12,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,0
javajo521,2.82E+17,I feel bad for the people whose power went out... 75% of the time it's me losing my power over 5 mph winds,12/20/2012 22:57,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT,0
