timestamp,id,likes,query,replies,retweets,text,user,outage,outage_state
2012-10-29 14:55:06,262930563680317441,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,"To all of my Massachusetts friends, via @nationalgridus: If you experience an outage, call 1-800-465-1212.",roberto_cf,1,WV NJ MA DE MD NY
2012-10-29 14:53:57,262930276982878209,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,@nationalgridus do you think this tree is going to survive #sandy #medford https://twitter.com/DJSuperDuke/status/262740742961774592/photo/1pic.twitter.com/qQsU3v0u ,DJSuperDuke,1,WV NJ MA DE MD NY
2012-10-29 14:53:15,262930100390072320,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,"RT @JohnKerry: RT @MassEMA: RT @nationalgridus: If you experience an outage, call 1-800-465-1212 #MA & #RI or ... http://m.tmi.me/yCOyK ",SCJ_BusRules,1,WV NJ MA DE MD NY
2012-10-29 14:52:10,262929829396099072,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,"RT @nationalgridus: If you experience an outage, call 1-800-465-1212 #MA & #RI or 1-800-867-5222 #NYC & #UNY to expedite restoration.",popcarts,1,WV NJ MA DE MD NY
2012-10-29 14:51:47,262929730741891072,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,@nationalgridus has made some nice improvements to their outage map for RI (https://www1.nationalgridus.com/PowerOutageMap-RI-RES …). Monitor it during #Sandy #ri for info.,JeffStevensEM,1,WV NJ MA DE MD NY
2012-10-29 14:46:29,262928398358306817,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,Whoa! “@nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ”,rachmezz,1,WV NJ MA DE MD NY
2012-10-29 14:46:13,262928328175022080,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,1.0,2,"NSTAR’s MEMA liaison, Joe Schwartz, met with Governor Patrick today as part of the State’s storm strategy meeting.pic.twitter.com/z3WMxzOA",EversourceMA,1,WV NJ MA DE MD NY
2012-10-29 14:45:32,262928157554925569,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,3,"Our Marlborough, #MA contractor crews are staged & ready for #Sandy. http://bit.ly/RrKmbD  #HurricaneSandy",nationalgridus,1,WV NJ MA DE MD NY
2012-10-29 14:44:10,262927813684912129,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,1.0,0,Photo: usatoday: Satellite comparison of Hurricane Irene last year and Hurricane Sandy. (via @nationalgridus... http://tmblr.co/Z6En1yWCHZBk ,pise7en,1,WV NJ MA DE MD NY
2012-10-29 14:40:34,262926908109504513,1,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,RT @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy.http://twitpic.com/b8hj5f ,ColHtsEmergMgmt,1,WV NJ MA DE MD NY
2012-10-29 14:39:43,262926692509700097,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,@BostonDotCom Images are via @NASA & @usNWSgov.,nationalgridus,1,WV NJ DE MD NY
2012-10-29 14:35:19,262925585737740290,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,"Oh. I get it now. ""@nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f """,dbarnum11,1,WV NJ DE MD NY
2012-10-29 14:34:28,262925371572375553,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,1.0,0,@nationalgridus amazing photo. could we post on our Facebook page and credit you?,BostonDotCom,1,WV NJ DE MD NY
2012-10-29 14:33:48,262925203812777984,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,"Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f  via @nationalgridus
https://twitter.com/UnivisionNews/status/262917088606294016 …",mistico79,1,WV NJ DE MD NY
2012-10-29 14:32:25,262924857006759936,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,Damnn RT @shanerzz: RT @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ,SLiMGOODiEtina,1,WV NJ DE MD NY
2012-10-29 14:24:11,262922784789893120,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,Oh boy....scary!! “@nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ”,emmy_m,1,WV NJ DE MD NY
2012-10-29 14:22:32,262922371894226944,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,"RT @nationalgridus: If you experience an outage, call 1-800-465-1212 #MA & #RI or 1-800-867-5222 #NYC & #UNY to expedite restoration.",GentleDentalNE,1,WV NJ DE MD NY
2012-10-29 14:21:32,262922120093384705,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,2,Live forecasts & coverage of #HurricaneSandy from @WeatherChannel. #Sandy http://bit.ly/S6X92U ,nationalgridus,1,WV NJ DE MD NY
2012-10-29 14:20:01,262921735387627522,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,RT @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ,ClassicDay,1,WV NJ DE MD NY
2012-10-29 14:19:23,262921577195257856,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,«@Atronic “@nydailynews “@nationalgridus Photo: Satellite comparison of last year's Hurricane ... http://tmi.me/yCIRM ,TheRealJayHolla,1,WV NJ DE MD NY
2012-10-29 14:18:32,262921364506288131,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,“@nydailynews “@nationalgridus Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ””> damn,atronic,1,WV NJ DE MD NY
2012-10-29 14:16:49,262920930177716224,1,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,1,RT @wgbhnews Check that — power outage maps for *both* @nstar_news and @nationalgridus: http://ow.ly/eQDou  #MASandy #BoSandy,marcela_elisa,1,WV NJ DE MD NY
2012-10-29 14:16:42,262920903682310144,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,1,RT @nationalgridus Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ,BCSECleanEnergy,1,WV NJ DE MD NY
2012-10-29 14:12:19,262919798227365888,1,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,RT @nationalgridus: Forecasts now predict #Sandy could affect as many as 60 million people across the Eastern US—up from 50M yesterday.,YourScituate,1,WV NJ DE MD NY
2012-10-29 14:12:19,262919796692226048,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,RT @nationalgridus: Forecasts now predict #Sandy could affect as many as 60 million people across the Eastern US—up from 50M yesterday.,YourTownQuincy,1,WV NJ DE MD NY
2012-10-29 14:12:18,262919795148742656,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,RT @nationalgridus: Forecasts now predict #Sandy could affect as many as 60 million people across the Eastern US—up from 50M yesterday.,jessmayb3,1,WV NJ DE MD NY
2012-10-29 14:08:20,262918795738353665,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,“@nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ”,aliceeastman,1,WV NJ DE MD NY
2012-10-29 14:08:01,262918715438411777,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,And don't forget Canada. #Sandy & its effects don't disappear at northern border! Even tho weather forecasters act like it. @nationalgridus,KittyAntonik,1,WV NJ DE MD NY
2012-10-29 14:06:48,262918411703701505,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,Jesus RT @nationalgridus Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ,newsbabe1530,1,WV NJ DE MD NY
2012-10-29 14:06:45,262918396381913088,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,@UnivisionNews @nationalgridus Now look at how small it is now.http://www.cnn.com/video/#/video/cvplive/cvpstream4 …,MarshallFSmith,1,WV NJ DE MD NY
2012-10-29 14:06:22,262918301603205120,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,2,Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f  via @nationalgridus,krisbradley,1,WV NJ DE MD NY
2012-10-29 14:06:21,262918298809823232,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,Now this is scary- Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f  via @nationalgridus,MzJennz,1,WV NJ DE MD NY
2012-10-29 14:05:58,262918201132843010,1,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,6,RT @fema: Phone lines may be congested during/after #Sandy. Let loved ones know you're OK by sending a text or updating your social networks,nationalgridus,1,WV NJ DE MD NY
2012-10-29 14:05:58,262918200344330240,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,:-( RT @UnivisionNews: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f  via @nationalgridus,MzJennz,1,WV NJ DE MD NY
2012-10-29 14:03:48,262917654229176320,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,RT @UnivisionNews: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f   via @nationalgridus,marcela_elisa,1,WV NJ DE MD NY
2012-10-29 14:01:33,262917088606294016,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,4.0,15,Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f  via @nationalgridus,splinter_news,1,WV NJ DE MD NY
2012-10-29 14:00:09,262916738985889792,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,RT @KCBIGGS: RT @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ,smashblackneon,1,WV NJ DE MD NY
2012-10-29 13:58:26,262916306678972417,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,Yikes Stay Safe All! RT @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy http://twitpic.com/b8hj5f ,JDCommunication,1,WV NJ DE MD NY
2012-10-29 13:58:20,262916278191259648,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,"""@nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f "" #Sandy looks mad.",unclejoebiden42,1,WV NJ DE MD NY
2012-10-29 13:57:36,262916094946332673,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0, Damnn RT @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ,MookWorldPeace,1,WV NJ DE MD NY
2012-10-29 13:57:07,262915971554103298,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,"""#nationalgridus: Photo: Satellite comparison of Hurricane Irene (2011) vs. #HurricaneSandy. http://twitpic.com/b8hj5f "" @Beautifulsoup @NYCDalek",LustfulSloth,1,WV NJ DE MD NY
2012-10-29 13:55:57,262915679848640512,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,2,“@nationalgridus: Photo Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ” And Irene was no fun.,ser_un_castillo,1,WV NJ DE MD NY
2012-10-29 13:55:39,262915605999538176,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,3,"RT @twc_hurricane: Courtesy NOAA/HPC RT @irisheagle: Closed, tightly-packed isobars signify a very strong #Sandypic.twitter.com/mZX2cTAt",nationalgridus,1,WV NJ DE MD NY
2012-10-29 13:53:41,262915110706765825,1,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,"One of those ""Oh, Shit"" moments! MT “@nationalgridus: Photo: Sat comparison of last year's Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ”",Georgiemutt,1,WV NJ DE MD NY
2012-10-29 13:53:31,262915065584435200,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,Wow!! RT @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ,704_Mjc,1,WV NJ DE MD NY
2012-10-29 13:52:52,262914902279208960,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,2,We gon' DIE! lol RT @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ,chicasangels,1,WV NJ DE MD NY
2012-10-29 13:51:12,262914484794961921,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,Oh....   RT @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ,joswhaley,1,WV NJ DE MD NY
2012-10-29 13:51:09,262914470408491008,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,Looks like National Grid has learned a ton since last year's storm: http://bit.ly/weGPUM  @nationalgridus,civicMIT,1,WV NJ DE MD NY
2012-10-29 13:50:57,262914422085918720,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,"RT @davidwade UPDATE: @nationalgridus had 7,400 customers without power. Now, only 750. #wbz #sandy",jimmyhuiquincy,1,WV NJ DE MD NY
2012-10-29 13:50:42,262914359313981440,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,1.0,3,"Official from @nationalgridus tells us: ""we didn't live up to expectations last year... this year we are prepared."" #sandy  - @davidwade",wbz,1,WV NJ DE MD NY
2012-10-29 13:50:42,262914357405560833,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,2,"UPDATE: @nationalgridus had 7,400 customers without power. Now, only 750.  #sandy - @davidwade",wbz,1,WV NJ DE MD NY
2012-10-29 13:50:00,262914183333568512,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,"Wow ""@nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f """,trevans83,1,WV NJ DE MD NY
2012-10-29 13:49:57,262914168301158400,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,“. RT @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ”,Chris726,1,WV NJ DE MD NY
2012-10-29 13:49:53,262914154371895297,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,@davidwade How is it @nationalgridus tells us they R prepared when ppl have alrdy lost their power? We'll C l8r how many&how long!#sandy#wbz,Jovan333,1,WV NJ DE MD NY
2012-10-29 13:49:21,262914018673565696,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,Wow / RT @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ,kylebanderson,1,WV NJ DE MD NY
2012-10-29 13:49:13,262913984729075715,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,@carigastwirth @nationalgridus incredible images!,victoriaarbiter,1,WV NJ DE MD NY
2012-10-29 13:47:27,262913542682996736,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,Rr @nationalgridus,JewishHock,1,WV NJ DE MD NY
2012-10-29 13:47:26,262913537058430977,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,Im sick RT @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ,Who_ButMe_,1,WV NJ DE MD NY
2012-10-29 13:47:18,262913505102012416,1,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,3,"UPDATE: @nationalgridus had 7,400 customers without power. Now, only 750. #wbz #sandy",davidwade,1,WV NJ DE MD NY
2012-10-29 13:46:24,262913278538301440,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,5,RT @nationalgridus Forecasts now predict #Sandy could affect as many as 60 million people across the Eastern US -up from 50M yesterday.,JoshLevs,1,WV NJ DE MD NY
2012-10-29 13:45:49,262913128868765696,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,1,HOLY HELL. RT @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ,wolverinethad,1,WV NJ DE MD NY
2012-10-29 13:45:40,262913090247598080,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,1.0,0,Dayum. RT @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ,ROBatWHARF,1,WV NJ DE MD NY
2012-10-29 13:45:36,262913074015641602,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,2,Sandy thick AF RT @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ,smoothnchilled,1,WV NJ DE MD NY
2012-10-29 13:45:08,262912957397204992,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,1.0,4,"Official from @nationalgridus tells us: ""we didn't live up to expectations last year... this year we are prepared."" #sandy #wbz",davidwade,1,WV NJ DE MD NY
2012-10-29 13:44:30,262912796709224448,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,@nationalgridus   ugh...woke up to no power already....sigh,Kelly_Condrate,1,WV NJ DE MD NY
2012-10-29 13:43:09,262912457562021889,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,2,RT @DaveBFI: Shit. RT @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ,MustBeCharm,1,WV NJ DE MD NY
2012-10-29 13:43:06,262912444123467776,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,Oh shit. RT @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://po.st/EDGmUW ,kronstedt,1,WV NJ DE MD NY
2012-10-29 13:43:04,262912438570209281,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,1.0,1,@victoriaarbiter 2ndpic @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy http://twitpic.com/b8hj5f ,annielyn120,1,WV NJ DE MD NY
2012-10-29 13:42:46,262912360317071360,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,1,Shit. RT @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ,DaveBFI,1,WV NJ DE MD NY
2012-10-29 13:42:24,262912269149667328,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,YIKES “ RT @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ”,_mochafrap,1,WV NJ DE MD NY
2012-10-29 13:40:00,262911667057340416,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,Yeah. Shit is REAL. RT @nationalgridus Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://po.st/EDGmUW ,brownandbella,1,WV NJ DE MD NY
2012-10-29 13:39:52,262911634014621697,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,RT @nationalgridus: Forecasts now predict #Sandy could affect as many as 60 million people across the Eastern US—up from 50M yesterday.,phdypr,1,WV NJ DE MD NY
2012-10-29 13:39:48,262911617434529792,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,1,  RT @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ,yoangel,1,WV NJ DE MD NY
2012-10-29 13:38:21,262911252479741952,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,WOW RT @donnabrazile RT @nationalgridus Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ,denise_louise,1,WV NJ DE MD NY
2012-10-29 13:38:18,262911240127541249,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,"""@nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f """,CarrieWofford,1,WV NJ DE MD NY
2012-10-29 13:38:17,262911233093664769,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,Hurricane Irene vs. Sandy in satellite comparison via @nationalgridus: http://bit.ly/Tq4rSa  #Gulp,JTHolderman,1,WV NJ DE MD NY
2012-10-29 13:38:04,262911178840358913,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,Woooooow!! RT @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://po.st/EDGmUW ,ReekSkeezy,1,WV NJ DE MD NY
2012-10-29 13:37:55,262911140311474176,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,Worse. RT @nationalgridus: Forecasts now predict #Sandy could affect as many as 60 million people across the Eastern US—50M yesterday.,rolandkelts,1,WV NJ DE MD NY
2012-10-29 13:37:18,262910988091809792,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,6,“@nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ”,bobbydtv,1,WV NJ DE MD NY
2012-10-29 13:37:15,262910975232061441,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,Welp RT @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://po.st/EDGmUW ,ThatCrazy8,1,WV NJ DE MD NY
2012-10-29 13:36:55,262910890347724800,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,Whoa  ...  “Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ” via @nationalgridus,papacruz,1,WV NJ DE MD NY
2012-10-29 13:36:49,262910863642619904,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,RT: @nationalgridus Photo: Satellite comparison of last year's Hurricane Irene to #Sandy http://twitpic.com/b8hj5f ,Zed16Fan,1,WV NJ DE MD NY
2012-10-29 13:35:25,262910513648910336,1,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,3.0,21,Forecasts now predict #Sandy could affect as many as 60 million people across the Eastern US—up from 50M yesterday.,nationalgridus,1,WV NJ DE MD NY
2012-10-29 13:34:38,262910313861611520,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,2,"Power #outage update: All but 44 customers in #NorthAndover have #electricity service restored, says @Nationalgridus",EagleTrib,1,WV NJ DE MD NY
2012-10-29 13:34:33,262910296266518528,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,1,Geeeeeeeez!“@nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ”,ErinBaynham,1,WV NJ DE MD NY
2012-10-29 13:34:21,262910245037293570,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,Great graphic RT @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ,loribjohnson,1,WV NJ DE MD NY
2012-10-29 13:34:13,262910211600310273,1,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,1,“@nationalgridus: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ” olha isso @CarlinhosTroll,lethyciavf,1,WV NJ DE MD NY
2012-10-29 13:33:51,262910116985188353,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,“@nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ”,Newsgirly,1,WV NJ DE MD NY
2012-10-29 13:33:49,262910109200551937,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,RT @donnabrazile RT @nationalgridus Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ,TanabeWasabe,1,WV NJ DE MD NY
2012-10-29 13:33:31,262910033950564352,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,1,"Lawdy be. 8-( ""@nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f """,liprap,1,WV NJ DE MD NY
2012-10-29 13:33:16,262909972931825664,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,1,She means business! RT @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ,myekulis,1,WV NJ DE MD NY
2012-10-29 13:32:01,262909658962989057,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,3,Context! RT @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ,moneyries,1,WV NJ DE MD NY
2012-10-29 13:29:29,262909019214209024,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,1,#RT @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f  #cujsoc,jceballosv,1,WV NJ DE MD NY
2012-10-29 13:27:59,262908640518868994,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,1.0,0,"@nationalgridus don't forget Foxborough ,Ma.Marcy Reed #MarcyReed#HurricaneIrene",ps92264,1,WV NJ DE MD NY
2012-10-29 13:27:52,262908611943084032,1,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,!!!RT@nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ,tina24hour,1,WV NJ DE MD NY
2012-10-29 13:27:36,262908543995355138,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,@nationalgridus göbekte bekir ve serdar ile biraz zor gibi bakalım.,soccer_reviews,1,WV NJ DE MD NY
2012-10-29 13:27:14,262908452777631746,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,RT @nationalgridus: Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ,shanerzz,1,WV NJ DE MD NY
2012-10-29 13:26:08,262908178407251968,0,EversourceMA OR EversourceNH OR VelcoVT OR nationalgridus,0.0,0,Shit RT @nationalgridus Photo: Satellite comparison of last year's Hurricane Irene vs. #HurricaneSandy. http://twitpic.com/b8hj5f ,DameStr8Cash,1,WV NJ DE MD NY
